index,input,expect_tools_result,expect_tools_calls,eval_set_id,trace_id
46,2025 年 9 月，国内某深交所主板房地产企业（主营房地产开发，2024 年营收不足 10 亿元，因退市风险被 ST）1 元转让房地产业务，推进重大重组，查询重组公告当日的日线数据（不复权）、房地产开发板块当日涨跌幅，及公司当日涨幅,"1. vesearch：2025 年 9 月 18 日，*ST 南置（002305）披露《1 元转让房地产业务暨重大重组公告》，剥离亏损地产业务，转型新能源，公司 2024 年营收 8.5 亿元，因连续亏损被 ST
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 18), '股票代码': '002305', '开盘': 2.44, '收盘': 2.47, '最高': 2.47, '最低': 2.36, '成交量': 1453303, '成交额': 355696746.69, '振幅': 4.68, '涨跌幅': 5.11, '涨跌额': 0.12, '换手率': 8.38}]
3. stock_board_industry_hist_em：[{'日期': '2025-09-18', '开盘': 15159.04, '收盘': 14822.58, '最高': 15270.0, '最低': 14720.51, '涨跌幅': -1.99, '涨跌额': -300.34, '成交量': 70480196, '成交额': 39975159478.0, '振幅': 3.63, '换手率': 3.66}]","1. vesearch：2025 年 9 月，深交所主板 ST 房企（主营地产开发，2024 年营收 < 10 亿，1 元转让房地产业务重组），查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""002305""，period=""daily""，start_date=""20250918""，end_date=""20250918""，adjust=""none""
3. stock_board_industry_hist_em：symbol=""房地产开发""，start_date=""20250918""，end_date=""20250918""，period=""日k""，adjust=""""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_46_b6de0b09df26b10498449671655371e5.json
47,2025 年 9 月，国内某上交所环保企业（主营脱硫脱硝设备，2024 年营收超 20 亿元，参与多个火电厂环保改造项目）并购重组获上交所审核通过，查询审核通过当日的日线数据（不复权）、公司所属行业板块及上市时间,"1. vesearch：2025 年 9 月 17 日，远达环保（600292）并购重组获上交所审核通过，拟收购重庆三峰环境 10% 股权，公司主营脱硫脱硝设备，2024 年营收 22.8 亿元，参与华能、大唐火电厂环保改造
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 17), '股票代码': '600292', '开盘': 14.36, '收盘': 13.53, '最高': 14.45, '最低': 13.49, '成交量': 323914, '成交额': 446379594.0, '振幅': 6.76, '涨跌幅': -4.72, '涨跌额': -0.67, '换手率': 4.15}]
3. stock_individual_info_em：[{'item': '最新', 'value': 12.26}, {'item': '股票代码', 'value': '600292'}, {'item': '股票简称', 'value': '远达环保'}, {'item': '总股本', 'value': 780816890.0}, {'item': '流通股', 'value': 780816890.0}, {'item': '总市值', 'value': 9572815071.4}, {'item': '流通市值', 'value': 9572815071.4}, {'item': '行业', 'value': '环保行业'}, {'item': '上市时间', 'value': 20001101}]","1. vesearch：2025 年 9 月，上交所环保企业（主营脱硫脱硝设备，2024 年营收 20 亿 +，火电厂改造项目）并购重组获批，查公司名称、代码、获批日期
2. stock_zh_a_hist：symbol=""600292""，period=""daily""，start_date=""20250917""，end_date=""20250917""，adjust=""""
3. stock_individual_info_em：symbol=""600292""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_47_2782caa58ef79e1fb1726c34326da499.json
48,2025 年 9 月，国内某深交所创业板轨道交通企业（主营轨道空调设备，2024 年营收超 8 亿元，客户含中国中车）大股东终止股份转让，查询终止公告当日的涨跌幅、公司上市时间,"1. vesearch：2025 年 9 月 17 日，朗进科技（300594）披露《大股东终止股份转让公告》，公司主营轨道空调设备，2024 年营收 8.6 亿元，客户含中国中车
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 17), '股票代码': '300594', '开盘': 18.27, '收盘': 18.35, '最高': 18.7, '最低': 18.14, '成交量': 28744, '成交额': 52944739.0, '振幅': 3.07, '涨跌幅': 0.49, '涨跌额': 0.09, '换手率': 3.16}]
3. stock_individual_info_em：[{'item': '最新', 'value': 17.87}, {'item': '股票代码', 'value': '300594'}, {'item': '股票简称', 'value': '朗进科技'}, {'item': '总股本', 'value': 91873450.0}, {'item': '流通股', 'value': 90998125.0}, {'item': '总市值', 'value': 1641778551.5}, {'item': '流通市值', 'value': 1626136493.75}, {'item': '行业', 'value': '交运设备'}, {'item': '上市时间', 'value': 20190621}]","1. vesearch：2025 年 9 月，深交所创业板轨道交通企业（主营轨道空调，2024 年营收 8 亿 +，客户中国中车）大股东终止股份转让，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""300594""，period=""daily""，start_date=""20250917""，end_date=""20250917""，adjust=""""
3. stock_individual_info_em：symbol=""300594""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_48_e6f8973242292b8223c2b0d458baacd0.json
49,2025 年 9 月，国内某深交所主板医药企业（主营生物制药，2024 年营收超 15 亿元，核心产品为胸腺肽 α1）董秘拟减持股份37万股，查询减持公告当日的日线数据（不复权）、生物制品板块当日涨跌幅，及公司当日跌幅,"1. vesearch：2025 年 9 月 18日，双鹭药业（002038）披露《董秘减持计划公告》，董秘拟减持 37 万股，公司主营生物制药，2024 年营收 16.2 亿元，核心产品胸腺肽 α1
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 18), '股票代码': '002038', '开盘': 7.48, '收盘': 7.36, '最高': 7.53, '最低': 7.31, '成交量': 188313, '成交额': 140056416.93, '振幅': 2.94, '涨跌幅': -1.74, '涨跌额': -0.13, '换手率': 2.21}]
3. stock_board_industry_hist_em：[{'日期': '2025-09-18', '开盘': 1185.64, '收盘': 1173.54, '最高': 1197.61, '最低': 1161.88, '涨跌幅': -0.52, '涨跌额': -6.15, '成交量': 9339038, '成交额': 27655387285.0, '振幅': 3.03, '换手率': 2.41}]","1. vesearch：2025 年 9 月，深交所主板医药企业（主营生物制药，2024 年营收 15 亿 +，核心产品胸腺肽 α1）董秘拟减持，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""002038""，period=""daily""，start_date=""20250918""，end_date=""20250918""，adjust=""""
3. stock_board_industry_hist_em：symbol=""生物制品""，start_date=""20250918""，end_date=""20250918""，period=""日k""，adjust=""""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_49_e65aabc3d1d78cb54fa0dc56efb87a0f.json
50,2025 年 9 月，国内某深交所主板新材料企业（主营碳 / 碳复合材料，2024 年营收超 8 亿元，产品应用于航空航天）股东拟减持 1% 股份，查询减持公告当日的日线数据（不复权）、及公司当日涨跌幅,"1. vesearch：2025 年 9 月 17 日，博云新材（002297）披露《股东减持计划公告》，股东湖南高新创投拟减持 573万股（占总股本 1%），公司主营碳 / 碳复合材料，2024 年营收 8.6 亿元，产品用于航空航天领域
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 17), '股票代码': '002297', '开盘': 8.59, '收盘': 8.54, '最高': 8.6, '最低': 8.5, '成交量': 141799, '成交额': 121087551.78, '振幅': 1.16, '涨跌幅': -1.16, '涨跌额': -0.1, '换手率': 2.47}]","1. vesearch：2025 年 9 月，深交所主板新材料企业（主营碳 / 碳复合材料，2024 年营收 8 亿 +，航空航天应用）股东拟减持 1%，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""002297""，period=""daily""，start_date=""20250917""，end_date=""20250917""，adjust=""""
",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_50_2fcead13becc798b7651cc978b7b22c7.json
51,2025 年 9 月，国内某深交所主板造纸企业（主营文化纸与包装纸，2024 年营收超 15 亿元，拥有 30 万吨造纸产能）股东被申请破产清算，查询清算公告当日的日线数据（不复权）、公司上市日期,"1. vesearch：2025 年 9 月 18 日，美利云（000815）披露《股东被申请破产清算公告》，股东北京万方达被申请破产，公司主营文化纸与包装纸，2024 年营收 16.2 亿元，造纸产能 30 万吨
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 18), '股票代码': '000815', '开盘': 12.7, '收盘': 12.55, '最高': 12.88, '最低': 12.49, '成交量': 355095, '成交额': 448809278.05, '振幅': 3.05, '涨跌幅': -1.8, '涨跌额': -0.23, '换手率': 5.11}]
3. stock_individual_info_em：[{'item': '最新', 'value': 12.26}, {'item': '股票代码', 'value': '000815'}, {'item': '股票简称', 'value': '美利云'}, {'item': '总股本', 'value': 695263035.0}, {'item': '流通股', 'value': 695263035.0}, {'item': '总市值', 'value': 8523924809.099999}, {'item': '流通市值', 'value': 8523924809.099999}, {'item': '行业', 'value': '通信服务'}, {'item': '上市时间', 'value': 19980609}]","1. vesearch：2025 年 9 月，深交所主板造纸企业（主营文化纸，2024 年营收 15 亿 +，30 万吨产能）股东被申请破产清算，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""000815""，period=""daily""，start_date=""20250918""，end_date=""20250918""，adjust=""""
3. stock_individual_info_em：symbol=""000815""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_51_5a3f18b6116bbf08f145aac22ec90290.json
52,2025 年 9 月，国内某上交所建筑企业（主营房屋建筑与市政工程，2024 年营收超 2000 亿元，参与上海多个重大基建项目）澄清黄金业务收入占比低，此前因黄金概念涨 15%，查询澄清公告当日的日线数据（不复权）、公司所属行业板块,"1. vesearch：2025 年 9 月 17 日，上海建工（600170）披露《关于黄金业务的澄清公告》，称黄金业务收入占比不足 0.5%，此前因 “涉黄金矿业务” 传闻涨 15%；公司 2024 年营收 2156.8 亿元，主营建筑施工，参与上海张江科学城建设
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 17), '股票代码': '600170', '开盘': 3.38, '收盘': 3.53, '最高': 3.53, '最低': 3.1, '成交量': 21927629, '成交额': 7407963473.0, '振幅': 13.4, '涨跌幅': 9.97, '涨跌额': 0.32, '换手率': 24.68}]
3. stock_individual_info_em：[{'item': '最新', 'value': 2.95}, {'item': '股票代码', 'value': '600170'}, {'item': '股票简称', 'value': '上海建工'}, {'item': '总股本', 'value': 8885939744.0}, {'item': '流通股', 'value': 8885939744.0}, {'item': '总市值', 'value': 26213522244.800003}, {'item': '流通市值', 'value': 26213522244.800003}, {'item': '行业', 'value': '工程建设'}, {'item': '上市时间', 'value': 19980623}]","1. vesearch：2025 年 9 月，上交所建筑企业（主营基建，2024 年营收 2000 亿 +，上海重大项目参与）澄清黄金业务占比低，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""600170""，period=""daily""，start_date=""20250917""，end_date=""20250917""，adjust=""""
3. stock_individual_info_em：symbol=""600170""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_52_d104d2172191f1a1a05cac664ae297f3.json
53,2025 年 9 月，国内某上交所科创板气体企业（国内领先的电子大宗气体综合服务商，2024 年营收超 20 亿元，公司是粤芯半导体、TCL华星、京东方等头部企业的核心气体供应商）股东拟减持 2638 万股，查询减持公告当日的日线数据（不复权）、半导体板块当日涨跌幅，及公司当日跌幅,"1. vesearch：2025 年 9 月 18 日，广钢气体（688548）披露《股东减持计划公告》，股东广州工控拟减持 2638 万股（占总股本 2.5%）；公司主营电子大宗气体，2024 年营收 24.37 亿元，是粤芯半导体、TCL华星、京东方等头部企业的核心气体供应商，
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 18), '股票代码': '688548', '开盘': 11.32, '收盘': 11.2, '最高': 11.58, '最低': 11.08, '成交量': 242317, '成交额': 274741837.0, '振幅': 4.31, '涨跌幅': -3.53, '涨跌额': -0.41, '换手率': 3.51}]
3. stock_board_industry_hist_em：[{'日期': '2025-09-18', '开盘': 1873.34, '收盘': 1877.29, '最高': 1944.61, '最低': 1848.3, '涨跌幅': 0.42, '涨跌额': 7.84, '成交量': 44025568, '成交额': 298700729189.0, '振幅': 5.15, '换手率': 6.26}]","1. vesearch：2025 年 9 月，上交所科创板气体企业国内领先的电子大宗气体综合服务商，2024 年营收超 20 亿元，公司是粤芯半导体、TCL华星、京东方等头部企业的核心气体供应商）股东拟减持 2638 万股，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""688548""，period=""daily""，start_date=""20250918""，end_date=""20250918""，adjust=""""
3. stock_board_industry_hist_em：symbol=""半导体""，start_date=""20250918""，end_date=""20250918""，period=""日k""，adjust=""""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_53_ff985515f0b07cc9c01bb3fac7d7055f.json
54,2025 年 9 月，国内某上交所节能环保企业（主营余热发电设备，2024 年营收超 20 亿元，参与多个钢铁厂节能改造项目）子公司签署 3.47 亿元合同，查询合同公告当日的日线数据（不复权）、节能环保（概念板块）当日涨跌幅，及公司当日涨幅,"1. vesearch：2025 年 9 月 17 日，中材节能（603126）披露《子公司重大合同公告》，子公司与河北某钢铁厂签署 3.47 亿元余热发电项目合同；公司 2024 年营收 22.8 亿元，主营节能环保设备
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 17), '股票代码': '603126', '开盘': 6.85, '收盘': 6.8, '最高': 6.85, '最低': 6.79, '成交量': 57859, '成交额': 39379353.0, '振幅': 0.87, '涨跌幅': -1.02, '涨跌额': -0.07, '换手率': 0.95}]
3. stock_board_concept_hist_em：[{'日期': '2025-09-17', '开盘': 13913.66, '收盘': 13977.06, '最高': 14003.2, '最低': 13870.19, '涨跌幅': 0.41, '涨跌额': 56.9, '成交量': 111495660, '成交额': 130440993425.0, '振幅': 0.96, '换手率': 2.82}]","1. vesearch：2025 年 9 月，上交所节能环保企业（主营余热发电，2024 年营收 20 亿 +，钢铁厂改造）子公司签 3.47 亿合同，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""603126""，period=""daily""，start_date=""20250917""，end_date=""20250917""，adjust=""""
3. stock_board_concept_hist_em：symbol=""节能环保"", start_date=""20250917"", end_date=""20250917"", period=""daily"", adjust=""""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_54_547e452eca099c7c56db4be43842f7c8.json
55,2025 年 9 月，国内某深交所主板锂电池企业（主营圆柱锂电池，2024 年营收超 60 亿元，客户含电动工具厂商）股东完成减持计划，查询减持完成公告当日的日线数据（不复权）、锂电池（概念板块）当日涨跌幅，及公司当日涨幅,"1. vesearch：2025 年 9 月 18 日，蔚蓝锂芯（002245）披露《股东减持计划完成公告》，股东宁波知合已减持 1.2% 股份（计划减持 1.2%）；公司 2024 年营收 62.8 亿元，主营圆柱锂电池，客户含博世、牧田
2. stock_zh_a_hist：[{'日期': datetime.date(2025, 9, 18), '股票代码': '002245', '开盘': 20.0, '收盘': 20.43, '最高': 21.28, '最低': 19.53, '成交量': 2944945, '成交额': 5941807447.4, '振幅': 8.97, '涨跌幅': 4.72, '涨跌额': 0.92, '换手率': 27.14}]
3. stock_board_concept_hist_em：[{'日期': '2025-09-18', '开盘': 3918.82, '收盘': 3867.14, '最高': 3957.16, '最低': 3824.62, '涨跌幅': -1.47, '涨跌额': -57.58, '成交量': 181640769, '成交额': 357993064490.0, '振幅': 3.38, '换手率': 4.87}]","1. vesearch：2025 年 9 月，深交所主板锂电池企业（主营圆柱电池，2024 年营收 60 亿 +，电动工具客户）股东完成减持，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""002245""，period=""daily""，start_date=""20250918""，end_date=""20250918""，adjust=""""
3. stock_board_concept_hist_em：symbol=""锂电池""，start_date=""20250918""，end_date=""20250918""，period=""daily""，adjust=""""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_55_4e34ff5e719da60d9fecc5b62293b616.json
56,2023 年 8 月，国内某上交所白酒龙头企业（2023 年上半年营收超 600 亿元，全球烈酒销量第一）发布 2023 年中报，净利润同比增 18%，查询中报公告当日的日线数据（不复权）、白酒板块当日涨跌幅，及公司当日涨幅,"1. vesearch：2023 年 8 月 2 日，贵州茅台（600519）披露《2023 年半年度报告》，2023 年上半年营收 695.7 亿元，净利润 359.8 亿元（同比 + 18.2%），核心产品飞天茅台占营收 85%
2. stock_zh_a_hist：[{'日期': datetime.date(2023, 8, 2), '股票代码': '600519', '开盘': 1883.4, '收盘': 1880.0, '最高': 1890.0, '最低': 1866.8, '成交量': 18509, '成交额': 3478674239.0, '振幅': 1.23, '涨跌幅': -0.48, '涨跌额': -9.0, '换手率': 0.15}]
3. stock_board_concept_hist_em：[{'日期': '2023-08-02', '开盘': 2663.44, '收盘': 2663.58, '最高': 2682.83, '最低': 2655.18, '涨跌幅': -0.46, '涨跌额': -12.18, '成交量': 6882119, '成交额': 17236367305.0, '振幅': 1.03, '换手率': 1.04}]","1. vesearch：2023 年 8 月，上交所白酒龙头（2023 中报营收 600 亿 +，净利增 18%）发布中报，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""600519""（贵州茅台），period=""daily""，start_date=""20230802""，end_date=""20230802""，adjust=""""
3. stock_board_concept_hist_em：symbol=""白酒""，start_date=""20230802""，end_date=""20230802""，period=""daily""，adjust=""""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_56_47fa9cdbb03c374130b969113f658ab2.json
57,2023 年 4 月，国内某深交所创业板医药企业（主营医疗器械，2022 年研发投入超 30 亿元）公告控股股东解除股份质押600万股，查询公告当日的日线数据（不复权）、公司所属行业板块,"1. vesearch：2023 年 4 月 18 日，迈瑞医疗（300760）披露关于控股股东部分股份解除质押及质押的公告，2022 年研发投入 30+ 亿元
2. [{'日期': datetime.date(2023, 4, 18), '股票代码': '300760', '开盘': 313.0, '收盘': 314.51, '最高': 316.9, '最低': 311.69, '成交量': 24104, '成交额': 758254391.0, '振幅': 1.66, '涨跌幅': 0.4, '涨跌额': 1.25, '换手率': 0.2}]
3. stock_individual_info_em：[{'item': '最新', 'value': 243.01}, {'item': '股票代码', 'value': '300760'}, {'item': '股票简称', 'value': '迈瑞医疗'}, {'item': '总股本', 'value': 1212441394.0}, {'item': '流通股', 'value': 1212405619.0}, {'item': '总市值', 'value': 294635383155.94}, {'item': '流通市值', 'value': 294626689473.19}, {'item': '行业', 'value': '医疗器械'}, {'item': '上市时间', 'value': 20181016}]","1. vesearch：2023 年 4 月，国内某深交所创业板医药企业（主营医疗器械，2022 年研发投入超 30 亿元）公告控股股东解除股份质押600万股，查公司名称、代码、公告日期
2. stock_zh_a_hist：symbol=""300760""，period=""daily""，start_date=""20230418""，end_date=""20230418""，adjust=""""
3. stock_individual_info_em：symbol=""300760""",financial_deep_research.evalset.json,traces/veadk_opentelemetry_tracer_veadk_default_user_financial_deep_research_57_970f9a8295d51fa81e27f8d02b6e6d92.json
